 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
2684,0.227,0,0,0,0,0,28.144,155.352,28.144,155.352,2.458,27.900,154.799,0.360,1.080,1.017,0.284,88.545,0.472,1.095,0,0,NaN,NaN,100,0,1,156,860,99.462,0.360,3.579,0.279,0.737
2685,0.065,0,0,0,0,0,32.220,154.889,32.220,154.889,0.764,32.040,154.799,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,178,860,153.435,0.180,2.000,0.500,1.000
2686,0.065,0,0,0,0,0,163.259,154.889,163.259,154.889,0.764,163.079,154.799,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,906,860,153.435,0.180,2.000,0.500,1.000
2687,0.032,0,0,0,0,0,212.848,154.889,212.848,154.889,0.509,212.758,154.799,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1182,860,135.000,0.180,1.000,1.000,1.000
2688,0.130,0,0,0,0,0,22.950,155.339,22.950,155.339,1.589,22.860,154.979,0.180,0.720,0.812,0.203,90.000,0.645,0.742,0,0,NaN,NaN,100,0,1,127,861,104.036,0.180,4.000,0.250,1.000
2689,0.292,0,0,0,0,0,32.930,155.329,32.930,155.329,2.353,32.580,154.979,0.540,0.900,0.913,0.407,107.567,0.662,1.050,0,0,NaN,NaN,100,0,1,181,861,120.964,0.540,2.244,0.446,0.818
2690,0.065,0,0,0,0,0,129.689,155.159,129.689,155.159,0.869,129.599,154.979,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,720,861,116.565,0.180,2.000,0.500,1.000
2691,0.162,0,0,0,0,0,130.733,155.285,130.733,155.285,1.527,130.499,154.979,0.540,0.540,0.623,0.331,45.000,0.873,0.764,0,0,NaN,NaN,100,0,1,725,864,45.000,0.483,1.882,0.531,0.714
2692,0.097,0,0,0,0,0,134.129,155.129,134.129,155.129,1.018,133.919,154.979,0.360,0.360,0.426,0.291,135.000,1.000,0.509,0,0,NaN,NaN,100,0,1,744,861,135.000,0.360,1.464,0.683,0.857
2693,0.032,0,0,0,0,0,204.388,155.069,204.388,155.069,0.509,204.298,154.979,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1135,861,135.000,0.180,1.000,1.000,1.000
2694,0.032,0,0,0,0,0,226.708,155.069,226.708,155.069,0.509,226.618,154.979,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1259,861,135.000,0.180,1.000,1.000,1.000
2695,0.324,0,0,0,0,0,14.418,155.411,14.418,155.411,2.862,13.860,155.159,1.080,0.720,1.092,0.378,153.514,0.497,1.298,0,0,NaN,NaN,100,0,1,77,862,146.310,0.563,2.890,0.346,0.645
2696,0.259,0,0,0,0,0,131.781,155.586,131.781,155.586,2.396,131.399,155.159,0.720,0.900,0.848,0.389,51.620,0.567,1.050,0,0,NaN,NaN,100,0,1,731,867,59.036,0.599,2.180,0.459,0.615
2697,0.032,0,0,0,0,0,133.649,155.249,133.649,155.249,0.509,133.559,155.159,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,742,862,135.000,0.180,1.000,1.000,1.000
2698,0.032,0,0,0,0,0,166.049,155.249,166.049,155.249,0.509,165.959,155.159,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,922,862,135.000,0.180,1.000,1.000,1.000
2699,0.032,0,0,0,0,0,31.590,155.429,31.590,155.429,0.509,31.500,155.339,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,175,863,135.000,0.180,1.000,1.000,1.000
2700,0.032,0,0,0,0,0,62.190,155.429,62.190,155.429,0.509,62.100,155.339,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,345,863,135.000,0.180,1.000,1.000,1.000
2701,0.324,0,0,0,0,0,121.427,156.023,121.427,156.023,3.476,121.139,155.339,0.540,1.440,1.212,0.340,93.734,0.337,1.484,0,0,NaN,NaN,100,0,1,674,863,104.036,0.540,3.561,0.281,0.541
2702,0.065,0,0,0,0,0,164.159,155.519,164.159,155.519,1.018,163.979,155.339,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,911,863,135.000,0.255,2.646,0.378,0.667
2703,0.032,0,0,0,0,0,57.870,155.609,57.870,155.609,0.509,57.780,155.519,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,321,864,135.000,0.180,1.000,1.000,1.000
2704,0.065,0,0,0,0,0,74.879,155.609,74.879,155.609,0.764,74.699,155.519,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,415,864,153.435,0.180,2.000,0.500,1.000
2705,0.486,0,0,0,0,0,128.081,156.341,128.081,156.341,4.346,127.799,155.519,0.900,1.440,1.085,0.571,94.996,0.323,1.538,0,0,NaN,NaN,100,0,1,710,872,69.444,0.900,1.901,0.526,0.484
2706,0.907,0,0,0,0,0,130.827,156.618,130.827,156.618,7.462,129.959,155.519,1.440,2.160,1.622,0.712,123.963,0.205,2.501,0,0,NaN,NaN,100,0,1,723,864,120.256,1.361,2.279,0.439,0.444
2707,0.292,0,0,0,0,0,154.369,156.129,154.369,156.129,2.607,154.079,155.519,0.540,1.080,1.059,0.351,100.246,0.539,1.138,0,0,NaN,NaN,100,0,1,857,864,108.435,0.480,3.018,0.331,0.667
2708,0.065,0,0,0,0,0,232.108,155.699,232.108,155.699,0.869,232.018,155.519,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,1289,864,116.565,0.180,2.000,0.500,1.000
2709,0.130,0,0,0,0,0,37.125,156.059,37.125,156.059,1.887,36.900,155.699,0.540,0.720,0.797,0.207,126.091,0.457,0.900,0,0,NaN,NaN,100,0,1,205,865,126.870,0.349,3.850,0.260,0.571
2710,0.032,0,0,0,0,0,70.649,155.789,70.649,155.789,0.509,70.559,155.699,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,392,865,135.000,0.180,1.000,1.000,1.000
2711,0.162,0,0,0,0,0,84.041,155.933,84.041,155.933,1.782,83.699,155.699,0.720,0.540,0.805,0.256,144.720,0.641,0.900,0,0,NaN,NaN,100,0,1,465,865,143.130,0.382,3.145,0.318,0.667
2712,0.032,0,0,0,0,0,204.928,155.789,204.928,155.789,0.509,204.838,155.699,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1138,865,135.000,0.180,1.000,1.000,1.000
2713,0.162,0,0,0,0,0,17.802,156.329,17.802,156.329,2.396,17.460,155.879,0.720,0.900,1.016,0.203,125.538,0.354,1.153,0,0,NaN,NaN,100,0,1,97,866,128.660,0.349,5.000,0.200,0.526
2714,0.097,0,0,0,0,0,23.190,156.149,23.190,156.149,1.378,23.040,155.879,0.360,0.540,0.578,0.214,118.155,0.643,0.649,0,0,NaN,NaN,100,0,1,128,866,123.690,0.322,2.702,0.370,0.667
2715,0.032,0,0,0,0,0,228.688,155.969,228.688,155.969,0.509,228.598,155.879,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1270,866,135.000,0.180,1.000,1.000,1.000
2716,0.097,0,0,0,0,0,28.350,156.329,28.350,156.329,1.229,28.260,156.059,0.180,0.540,0.609,0.203,90.000,0.809,0.569,0,0,NaN,NaN,100,0,1,157,867,108.435,0.180,3.000,0.333,1.000
2717,0.259,0,0,0,0,0,48.217,156.779,48.217,156.779,3.178,48.060,156.059,0.360,1.440,1.418,0.233,79.751,0.322,1.484,0,0,NaN,NaN,100,0,1,267,875,75.964,0.353,6.093,0.164,0.667
2718,0.065,0,0,0,0,0,50.040,156.239,50.040,156.239,1.018,49.860,156.059,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,277,867,135.000,0.255,2.646,0.378,0.667
2719,0.130,0,0,0,0,0,72.719,156.284,72.719,156.284,1.633,72.359,156.059,0.720,0.360,0.714,0.231,162.391,0.611,0.805,0,0,NaN,NaN,100,0,1,402,867,153.435,0.342,3.093,0.323,0.667
2720,0.194,0,0,0,0,0,80.879,156.209,80.879,156.209,1.993,80.459,156.059,0.900,0.360,0.897,0.276,14.655,0.615,0.969,0,0,NaN,NaN,100,0,1,447,869,21.801,0.360,3.254,0.307,0.750
2721,0.454,0,0,0,0,0,233.072,156.496,233.072,156.496,3.160,232.378,156.059,1.260,0.900,1.255,0.460,147.093,0.571,1.451,0,0,NaN,NaN,100,0,1,1291,867,150.255,0.636,2.729,0.366,0.683
2722,0.065,0,0,0,0,0,55.980,156.329,55.980,156.329,0.764,55.800,156.239,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,310,868,153.435,0.180,2.000,0.500,1.000
2723,0.097,0,0,0,0,0,71.009,156.449,71.009,156.449,1.273,70.739,156.239,0.540,0.360,0.578,0.214,151.845,0.754,0.649,0,0,NaN,NaN,100,0,1,393,868,146.310,0.322,2.702,0.370,0.667
2724,0.097,0,0,0,0,0,77.669,156.449,77.669,156.449,1.273,77.399,156.239,0.540,0.360,0.578,0.214,151.845,0.754,0.649,0,0,NaN,NaN,100,0,1,430,868,146.310,0.322,2.702,0.370,0.667
2725,0.032,0,0,0,0,0,42.930,156.509,42.930,156.509,0.509,42.840,156.419,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,238,869,135.000,0.180,1.000,1.000,1.000
2726,0.713,0,0,0,0,0,83.192,157.090,83.192,157.090,7.357,81.719,156.419,3.060,1.620,2.707,0.335,157.022,0.166,3.462,0,0,NaN,NaN,100,0,1,454,869,152.103,0.638,8.072,0.124,0.423
2727,0.454,0,0,0,0,0,129.252,157.357,129.252,157.357,4.047,129.059,156.419,0.360,1.800,1.729,0.334,83.871,0.348,1.836,0,0,NaN,NaN,100,0,1,717,879,78.690,0.360,5.173,0.193,0.800
2728,0.065,0,0,0,0,0,153.359,156.599,153.359,156.599,1.018,153.179,156.419,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,851,869,135.000,0.255,2.646,0.378,0.667
2729,0.032,0,0,0,0,0,266.668,156.509,266.668,156.509,0.509,266.578,156.419,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1481,869,135.000,0.180,1.000,1.000,1.000
2730,0.389,0,0,0,0,0,18.930,157.124,18.930,157.124,2.756,18.540,156.599,0.720,1.080,1.153,0.429,122.930,0.643,1.298,0,0,NaN,NaN,100,0,1,103,870,123.690,0.563,2.687,0.372,0.750
2731,3.013,0,0,0,0,0,24.436,159.267,24.436,159.267,17.935,22.680,156.599,3.060,5.220,3.096,1.239,75.511,0.118,5.466,0,0,NaN,NaN,100,0,1,128,899,72.759,2.393,2.498,0.400,0.316
2732,0.065,0,0,0,0,0,37.260,156.779,37.260,156.779,1.018,37.080,156.599,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,206,870,135.000,0.255,2.646,0.378,0.667
2733,0.130,0,0,0,0,0,50.760,156.824,50.760,156.824,1.633,50.400,156.599,0.720,0.360,0.714,0.231,162.391,0.611,0.805,0,0,NaN,NaN,100,0,1,280,870,153.435,0.342,3.093,0.323,0.667
2734,0.713,0,0,0,0,0,85.786,157.638,85.786,157.638,6.066,84.599,156.599,2.340,1.800,2.534,0.358,138.250,0.243,2.952,0,0,NaN,NaN,100,0,1,470,870,142.431,0.610,7.077,0.141,0.530
2735,0.065,0,0,0,0,0,265.858,156.689,265.858,156.689,0.764,265.678,156.599,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,1476,870,153.435,0.180,2.000,0.500,1.000
2736,0.032,0,0,0,0,0,55.170,156.869,55.170,156.869,0.509,55.080,156.779,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,306,871,135.000,0.180,1.000,1.000,1.000
2737,0.032,0,0,0,0,0,68.489,156.869,68.489,156.869,0.509,68.399,156.779,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,380,871,135.000,0.180,1.000,1.000,1.000
2738,0.032,0,0,0,0,0,78.569,156.869,78.569,156.869,0.509,78.479,156.779,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,436,871,135.000,0.180,1.000,1.000,1.000
2739,0.032,0,0,0,0,0,213.388,156.869,213.388,156.869,0.509,213.298,156.779,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1185,871,135.000,0.180,1.000,1.000,1.000
2740,0.032,0,0,0,0,0,225.268,156.869,225.268,156.869,0.509,225.178,156.779,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1251,871,135.000,0.180,1.000,1.000,1.000
2741,0.194,0,0,0,0,0,11.220,157.349,11.220,157.349,2.502,10.800,156.959,0.720,0.900,0.978,0.253,124.722,0.390,1.153,0,0,NaN,NaN,100,0,1,60,872,128.660,0.432,3.866,0.259,0.522
2742,0.032,0,0,0,0,0,12.870,157.049,12.870,157.049,0.509,12.780,156.959,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,71,872,135.000,0.180,1.000,1.000,1.000
2743,0.032,0,0,0,0,0,42.930,157.049,42.930,157.049,0.509,42.840,156.959,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,238,872,135.000,0.180,1.000,1.000,1.000
2744,0.032,0,0,0,0,0,43.830,157.049,43.830,157.049,0.509,43.740,156.959,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,243,872,135.000,0.180,1.000,1.000,1.000
2745,0.259,0,0,0,0,0,73.844,157.454,73.844,157.454,2.607,73.619,156.959,0.540,1.080,1.071,0.308,109.547,0.479,1.207,0,0,NaN,NaN,100,0,1,409,872,116.565,0.437,3.477,0.288,0.667
2746,0.065,0,0,0,0,0,27.450,157.319,27.450,157.319,0.869,27.360,157.139,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,152,873,116.565,0.180,2.000,0.500,1.000
2747,0.356,0,0,0,0,0,33.242,157.392,33.242,157.392,2.607,32.760,157.139,0.900,0.720,0.984,0.461,155.994,0.659,1.153,0,0,NaN,NaN,100,0,1,182,873,141.340,0.644,2.136,0.468,0.710
2748,0.065,0,0,0,0,0,37.350,157.319,37.350,157.319,0.869,37.260,157.139,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,207,873,116.565,0.180,2.000,0.500,1.000
2749,0.032,0,0,0,0,0,117.269,157.229,117.269,157.229,0.509,117.179,157.139,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,651,873,135.000,0.180,1.000,1.000,1.000
2750,0.097,0,0,0,0,0,233.908,157.229,233.908,157.229,1.124,233.638,157.139,0.540,0.180,0.609,0.203,0.000,0.967,0.569,0,0,NaN,NaN,100,0,1,1298,873,161.565,0.180,3.000,0.333,1.000
2751,0.065,0,0,0,0,0,12.780,157.409,12.780,157.409,0.764,12.600,157.319,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,70,874,153.435,0.180,2.000,0.500,1.000
2752,0.032,0,0,0,0,0,28.350,157.409,28.350,157.409,0.509,28.260,157.319,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,157,874,135.000,0.180,1.000,1.000,1.000
2753,0.032,0,0,0,0,0,30.510,157.409,30.510,157.409,0.509,30.420,157.319,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,169,874,135.000,0.180,1.000,1.000,1.000
2754,0.065,0,0,0,0,0,94.319,157.409,94.319,157.409,0.764,94.139,157.319,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,523,874,153.435,0.180,2.000,0.500,1.000
2755,0.032,0,0,0,0,0,154.169,157.409,154.169,157.409,0.509,154.079,157.319,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,856,874,135.000,0.180,1.000,1.000,1.000
2756,0.583,0,0,0,0,0,213.508,158.249,213.508,158.249,4.495,213.118,157.319,0.900,1.800,1.670,0.445,75.231,0.363,1.879,0,0,NaN,NaN,100,0,1,1185,884,73.301,0.698,3.754,0.266,0.545
2757,0.097,0,0,0,0,0,29.970,157.709,29.970,157.709,1.273,29.700,157.499,0.540,0.360,0.578,0.214,28.155,0.754,0.649,0,0,NaN,NaN,100,0,1,165,877,33.690,0.322,2.702,0.370,0.667
2758,0.130,0,0,0,0,0,31.005,157.679,31.005,157.679,1.527,30.780,157.499,0.540,0.360,0.520,0.318,165.128,0.698,0.649,0,0,NaN,NaN,100,0,1,171,875,146.310,0.360,1.637,0.611,0.727
2759,0.032,0,0,0,0,0,227.608,157.589,227.608,157.589,0.509,227.518,157.499,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1264,875,135.000,0.180,1.000,1.000,1.000
2760,0.032,0,0,0,0,0,234.448,157.589,234.448,157.589,0.509,234.358,157.499,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1302,875,135.000,0.180,1.000,1.000,1.000
2761,0.065,0,0,0,0,0,27.720,157.859,27.720,157.859,1.018,27.540,157.679,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,153,876,135.000,0.255,2.646,0.378,0.667
2762,1.004,0,0,0,0,0,43.655,158.373,43.655,158.373,6.338,42.840,157.679,2.160,1.440,1.977,0.647,160.318,0.314,2.596,0,0,NaN,NaN,100,0,1,238,876,146.310,1.081,3.057,0.327,0.521
2763,0.065,0,0,0,0,0,66.419,157.769,66.419,157.769,0.764,66.239,157.679,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,368,876,153.435,0.180,2.000,0.500,1.000
2764,0.032,0,0,0,0,0,93.689,157.769,93.689,157.769,0.509,93.599,157.679,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,520,876,135.000,0.180,1.000,1.000,1.000
2765,0.032,0,0,0,0,0,127.529,157.769,127.529,157.769,0.509,127.439,157.679,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,708,876,135.000,0.180,1.000,1.000,1.000
2766,0.032,0,0,0,0,0,13.770,157.949,13.770,157.949,0.509,13.680,157.859,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,76,877,135.000,0.180,1.000,1.000,1.000
2767,0.389,0,0,0,0,0,32.040,158.489,32.040,158.489,4.258,31.500,157.859,0.720,1.620,1.311,0.378,101.477,0.269,1.773,0,0,NaN,NaN,100,0,1,175,877,113.962,0.720,3.473,0.288,0.500
2768,0.227,0,0,0,0,0,92.789,157.949,92.789,157.949,2.564,92.159,157.859,1.260,0.180,1.422,0.203,0.000,0.434,1.273,0,0,NaN,NaN,100,0,1,512,877,171.870,0.180,7.000,0.143,1.000
2769,0.065,0,0,0,0,0,116.729,158.039,116.729,158.039,0.869,116.639,157.859,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,648,877,116.565,0.180,2.000,0.500,1.000
2770,0.130,0,0,0,0,0,12.105,158.309,12.105,158.309,1.527,11.880,158.039,0.540,0.540,0.662,0.249,140.310,0.698,0.764,0,0,NaN,NaN,100,0,1,66,878,135.000,0.382,2.654,0.377,0.667
2771,0.032,0,0,0,0,0,48.870,158.129,48.870,158.129,0.509,48.780,158.039,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,271,878,135.000,0.180,1.000,1.000,1.000
2772,0.032,0,0,0,0,0,45.810,158.309,45.810,158.309,0.509,45.720,158.219,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,254,879,135.000,0.180,1.000,1.000,1.000
2773,0.097,0,0,0,0,0,58.950,158.309,58.950,158.309,1.124,58.680,158.219,0.540,0.180,0.609,0.203,0.000,0.967,0.569,0,0,NaN,NaN,100,0,1,326,879,161.565,0.180,3.000,0.333,1.000
2774,0.032,0,0,0,0,0,68.489,158.309,68.489,158.309,0.509,68.399,158.219,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,380,879,135.000,0.180,1.000,1.000,1.000
2775,0.032,0,0,0,0,0,74.429,158.309,74.429,158.309,0.509,74.339,158.219,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,413,879,135.000,0.180,1.000,1.000,1.000
2776,0.032,0,0,0,0,0,91.709,158.309,91.709,158.309,0.509,91.619,158.219,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,509,879,135.000,0.180,1.000,1.000,1.000
2777,0.065,0,0,0,0,0,131.489,158.399,131.489,158.399,0.869,131.399,158.219,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,730,879,116.565,0.180,2.000,0.500,1.000
2778,0.065,0,0,0,0,0,200.158,158.309,200.158,158.309,0.764,199.978,158.219,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,1111,879,153.435,0.180,2.000,0.500,1.000
2779,0.065,0,0,0,0,0,27.090,158.579,27.090,158.579,0.869,27.000,158.399,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,150,880,116.565,0.180,2.000,0.500,1.000
2780,0.032,0,0,0,0,0,27.810,158.489,27.810,158.489,0.509,27.720,158.399,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,154,880,135.000,0.180,1.000,1.000,1.000
2781,0.032,0,0,0,0,0,48.870,158.489,48.870,158.489,0.509,48.780,158.399,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,271,880,135.000,0.180,1.000,1.000,1.000
2782,0.097,0,0,0,0,0,98.729,158.489,98.729,158.489,1.124,98.459,158.399,0.540,0.180,0.609,0.203,0.000,0.967,0.569,0,0,NaN,NaN,100,0,1,547,880,161.565,0.180,3.000,0.333,1.000
2783,0.097,0,0,0,0,0,218.248,158.489,218.248,158.489,1.124,217.978,158.399,0.540,0.180,0.609,0.203,0.000,0.967,0.569,0,0,NaN,NaN,100,0,1,1211,880,161.565,0.180,3.000,0.333,1.000
2784,0.032,0,0,0,0,0,74.609,158.669,74.609,158.669,0.509,74.519,158.579,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,414,881,135.000,0.180,1.000,1.000,1.000
2785,0.032,0,0,0,0,0,83.969,158.669,83.969,158.669,0.509,83.879,158.579,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,466,881,135.000,0.180,1.000,1.000,1.000
2786,0.032,0,0,0,0,0,103.049,158.669,103.049,158.669,0.509,102.959,158.579,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,572,881,135.000,0.180,1.000,1.000,1.000
2787,0.065,0,0,0,0,0,166.499,158.759,166.499,158.759,1.018,166.319,158.579,0.360,0.360,0.467,0.177,45.000,0.785,0.509,0,0,NaN,NaN,100,0,1,924,883,45.000,0.255,2.646,0.378,0.667
2788,0.130,0,0,0,0,0,237.238,158.849,237.238,158.849,1.378,237.058,158.579,0.360,0.540,0.579,0.285,58.283,0.857,0.649,0,0,NaN,NaN,100,0,1,1317,884,56.310,0.360,2.031,0.492,0.800
2789,0.130,0,0,0,0,0,9.720,159.119,9.720,159.119,1.738,9.540,158.759,0.360,0.720,0.759,0.217,112.500,0.539,0.805,0,0,NaN,NaN,100,0,1,53,882,116.565,0.322,3.493,0.286,0.667
2790,0.259,0,0,0,0,0,34.110,159.231,34.110,159.231,2.247,33.840,158.759,0.540,0.900,0.896,0.368,123.945,0.645,1.050,0,0,NaN,NaN,100,0,1,188,882,120.964,0.509,2.435,0.411,0.727
2791,0.097,0,0,0,0,0,99.629,158.909,99.629,158.909,1.273,99.359,158.759,0.540,0.360,0.578,0.214,151.845,0.754,0.649,0,0,NaN,NaN,100,0,1,552,882,146.310,0.322,2.702,0.370,0.667
2792,0.032,0,0,0,0,0,126.809,158.849,126.809,158.849,0.509,126.719,158.759,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,704,882,135.000,0.180,1.000,1.000,1.000
2793,0.032,0,0,0,0,0,167.489,158.849,167.489,158.849,0.509,167.399,158.759,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,930,882,135.000,0.180,1.000,1.000,1.000
2794,0.194,0,0,0,0,0,201.598,158.879,201.598,158.879,2.502,201.058,158.759,1.080,0.360,0.957,0.259,1.717,0.390,1.095,0,0,NaN,NaN,100,0,1,1117,882,170.538,0.360,3.697,0.271,0.632
2795,0.032,0,0,0,0,0,215.368,158.849,215.368,158.849,0.509,215.278,158.759,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1196,882,135.000,0.180,1.000,1.000,1.000
2796,0.713,0,0,0,0,0,28.472,160.444,28.472,160.444,7.375,28.080,158.939,0.540,3.240,2.883,0.315,92.526,0.165,3.285,0,0,NaN,NaN,100,0,1,156,883,99.462,0.538,9.157,0.109,0.550
2797,0.065,0,0,0,0,0,29.340,159.119,29.340,159.119,1.018,29.160,158.939,0.360,0.360,0.467,0.177,45.000,0.785,0.509,0,0,NaN,NaN,100,0,1,162,885,45.000,0.255,2.646,0.378,0.667
2798,0.842,0,0,0,0,0,42.334,159.984,42.334,159.984,7.269,41.760,158.939,1.080,2.520,2.085,0.515,87.261,0.200,2.577,0,0,NaN,NaN,100,0,1,235,897,77.905,1.040,4.052,0.247,0.441
2799,0.065,0,0,0,0,0,62.010,159.119,62.010,159.119,0.869,61.920,158.939,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,344,883,116.565,0.180,2.000,0.500,1.000
2800,0.065,0,0,0,0,0,65.339,159.119,65.339,159.119,1.018,65.159,158.939,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,362,883,135.000,0.255,2.646,0.378,0.667
2801,0.032,0,0,0,0,0,66.689,159.029,66.689,159.029,0.509,66.599,158.939,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,370,883,135.000,0.180,1.000,1.000,1.000
2802,1.199,0,0,0,0,0,120.674,160.294,120.674,160.294,8.586,119.879,158.939,1.620,2.880,1.918,0.796,69.031,0.204,2.930,0,0,NaN,NaN,100,0,1,669,899,79.380,1.370,2.410,0.415,0.413
2803,0.518,0,0,0,0,0,131.725,159.872,131.725,159.872,4.258,131.579,158.939,0.360,1.980,1.847,0.357,88.361,0.359,1.988,0,0,NaN,NaN,100,0,1,731,883,95.194,0.360,5.170,0.193,0.842
